date,open,high,low,close,volume
2025-02-25,921.0,935.0,910.0,915.0,506500
2025-02-26,952.0,965.0,907.0,907.0,900000
2025-02-27,908.0,946.0,907.0,920.0,924300
2025-02-28,923.0,931.0,888.0,899.0,817400
2025-03-03,915.0,927.0,900.0,917.0,570600
2025-03-04,915.0,932.0,896.0,908.0,592800
2025-03-05,911.0,929.0,903.0,921.0,646300
2025-03-06,927.0,953.0,922.0,953.0,639400
2025-03-07,986.0,1025.0,946.0,951.0,2504500
2025-03-10,954.0,954.0,914.0,938.0,1004500
2025-03-11,925.0,940.0,906.0,931.0,806400
2025-03-12,941.0,986.0,926.0,962.0,1206800
2025-03-13,967.0,982.0,940.0,945.0,882400
2025-03-14,949.0,972.0,934.0,961.0,758500
2025-03-17,967.0,999.0,937.0,987.0,1651000
2025-03-18,1002.0,1007.0,968.0,976.0,1262200
2025-03-19,974.0,981.0,946.0,954.0,879200
2025-03-21,953.0,967.0,946.0,950.0,774800
2025-03-24,944.0,954.0,929.0,934.0,789200
2025-03-25,958.0,959.0,927.0,936.0,1145100
2025-03-26,930.0,937.0,911.0,913.0,875700
2025-03-27,907.0,914.0,894.0,902.0,694000
2025-03-28,953.0,964.0,920.0,939.0,3084400
2025-03-31,924.0,930.0,890.0,911.0,1964100
2025-04-01,913.0,925.0,879.0,879.0,1846200
2025-04-02,919.0,1029.0,914.0,1029.0,10173500
2025-04-03,969.0,1125.0,958.0,1070.0,13988400
2025-04-04,1060.0,1088.0,910.0,942.0,8127800
2025-04-07,833.0,895.0,806.0,825.0,4482500
2025-04-08,898.0,966.0,892.0,935.0,4063200
2025-04-09,920.0,943.0,866.0,900.0,3646700
2025-04-10,975.0,987.0,939.0,977.0,4119100
2025-04-11,951.0,1089.0,951.0,1089.0,6318000
2025-04-14,1119.0,1235.0,1111.0,1180.0,10780900
2025-04-15,1240.0,1278.0,1170.0,1180.0,9345700
2025-04-16,1197.0,1205.0,1145.0,1176.0,3891800
2025-04-17,1198.0,1252.0,1159.0,1215.0,6121200
2025-04-18,1234.0,1312.0,1218.0,1282.0,6926100
2025-04-21,1291.0,1316.0,1214.0,1222.0,4088800
2025-04-22,1208.0,1250.0,1201.0,1211.0,2697000
2025-04-23,1301.0,1404.0,1300.0,1320.0,14323400
2025-04-24,1301.0,1403.0,1301.0,1384.0,7777500
2025-04-25,1408.0,1538.0,1343.0,1465.0,14193000
2025-04-28,1475.0,1515.0,1372.0,1385.0,9066000
2025-04-30,1392.0,1407.0,1302.0,1360.0,5595800
2025-05-01,1390.0,1425.0,1357.0,1405.0,4605900
2025-05-02,1409.0,1608.0,1361.0,1536.0,19240400
2025-05-07,1548.0,1599.0,1492.0,1512.0,9848400
2025-05-08,1521.0,1558.0,1482.0,1528.0,5256000
2025-05-09,1529.0,1530.0,1465.0,1468.0,4279500
2025-05-12,1465.0,1678.0,1463.0,1624.0,11521800
2025-05-13,1635.0,1648.0,1577.0,1636.0,5781200
2025-05-14,1625.0,1705.0,1580.0,1698.0,6552600
2025-05-15,1700.0,1730.0,1666.0,1680.0,5956600
2025-05-16,1715.0,1725.0,1620.0,1642.0,5043100
2025-05-19,1697.0,1814.0,1621.0,1621.0,10013900
2025-05-20,1621.0,1738.0,1571.0,1592.0,9509700
2025-05-21,1619.0,1785.0,1589.0,1785.0,12330000
2025-05-22,1705.0,1776.0,1681.0,1741.0,8502900
2025-05-23,1775.0,1835.0,1728.0,1740.0,9518300
2025-05-26,1780.0,1866.0,1760.0,1799.0,10105300
2025-05-27,1787.0,1852.0,1763.0,1849.0,8792300
2025-05-28,1967.0,2249.0,1941.0,2249.0,26114200
2025-05-29,2249.0,2280.0,2131.0,2165.0,15338000
2025-05-30,2150.0,2230.0,2087.0,2165.0,13599300
2025-06-02,2169.0,2169.0,2006.0,2012.0,8274900
