date,open,high,low,close,volume
2025-02-25,2591.7318230192495,2658.186485147948,2565.14995816777,2590.782470703125,42900
2025-02-26,2582.2382055700446,2600.275898917777,2541.416057467283,2548.0615234375,54400
2025-02-27,2583.42388199683,2661.0248275016775,2563.778073008261,2653.16650390625,27400
2025-02-28,2605.034371687066,2637.4499577600955,2504.8407420067942,2548.0615234375,50300
2025-03-03,2583.4238452418704,2662.007080078125,2583.4238452418704,2662.007080078125,26300
2025-03-04,2630.573807222613,2630.573807222613,2568.689509293179,2574.583251953125,24200
2025-03-05,2571.6362866643212,2597.175837257626,2540.2029936264075,2551.990478515625,15400
2025-03-06,2665.936297457574,2685.582106576642,2621.73322693967,2680.670654296875,26500
2025-03-07,2680.6706711311203,2728.8029037751016,2650.219666805336,2720.944580078125,21500
2025-03-10,2705.2278401812914,2706.210130609825,2660.04248046875,2660.04248046875,18400
2025-03-11,2652.1842326905203,2661.024846799489,2607.9811621456784,2642.361328125,20000
2025-03-12,2651.2018291766826,2762.200646033654,2651.2018291766826,2732.73193359375,27200
2025-03-13,2757.2893235281613,2803.4569751868084,2738.625804772538,2797.563232421875,25900
2025-03-14,2792.651861296338,2792.651861296338,2692.458231379973,2716.033203125,40500
2025-03-17,2716.032977865754,2750.413142142536,2702.2809121550417,2730.767333984375,23900
2025-03-18,2716.033129641443,2721.926872418242,2662.007154187454,2682.63525390625,28500
2025-03-19,2706.2101282033955,2862.394306201341,2705.227837775735,2838.8193359375,78700
2025-03-21,2789.7048880693583,2846.677734375,2766.129917184265,2846.677734375,17900
2025-03-24,2848.6422974058146,2848.6422974058146,2771.0413520626907,2819.173583984375,21900
2025-03-25,2817.2089092548076,2842.7484600360576,2740.5902569110576,2745.501708984375,16700
2025-03-26,2731.749811835643,2769.076849897403,2728.8029404097147,2737.6435546875,7200
2025-03-27,2776.9351141816364,2800.51008508378,2739.6080769199093,2795.5986328125,13200
2025-03-28,2808.3682955228364,2847.659912109375,2805.421424278846,2809.3505859375,13400
2025-03-31,2786.7581154119953,2794.616439318691,2751.395657831864,2754.342529296875,17600
2025-04-01,2803.457024117802,2803.457024117802,2617.8041237820403,2622.715576171875,18900
2025-04-02,2652.184325181994,2692.4582353051283,2610.928124568052,2664.9541015625,25000
2025-04-03,2615.8395614167175,2659.0603427544324,2576.5479420187944,2624.68017578125,23400
2025-04-04,2575.56550684654,2575.56550684654,2406.6115529267818,2442.956298828125,60600
2025-04-07,2218.0118323394076,2316.2408771728624,2183.6316666476987,2191.489990234375,49800
2025-04-08,2385.9834172175483,2457.690617487981,2322.1345402644233,2426.25732421875,21000
2025-04-09,2407.5939568261197,2421.346023490977,2348.656528262445,2403.664794921875,16300
2025-04-10,2551.0082451034114,2566.7248919735134,2474.389591611665,2506.80517578125,16900
2025-04-11,2406.6116265734595,2463.5844732433616,2381.072074617986,2450.814697265625,17500
2025-04-14,2456.7085147237376,2521.5396870435166,2443.938738357721,2458.673095703125,36000
2025-04-15,2455.7261513576445,2466.5313464236183,2397.771014185604,2412.50537109375,48700
2025-04-16,2407.5938441470416,2423.3104910284587,2367.319936513411,2391.877197265625,24700
2025-04-17,2363.3908297438493,2442.9563564309865,2361.426248837994,2410.540771484375,15000
2025-04-18,2430.186543072938,2430.186543072938,2362.4085028659724,2393.841796875,23400
2025-04-21,2406.6115738011003,2409.558445115959,2337.8512431210693,2342.7626953125,62800
2025-04-22,2337.851374227263,2365.3555080417013,2313.294111892943,2343.7451171875,17000
2025-04-23,2326.063854613734,2328.0284355720228,2278.913911614807,2288.73681640625,59800
2025-04-24,2281.860633263221,2283.8252140925483,2241.5867262620195,2260.250244140625,52000
2025-04-25,2275.9670223491494,2298.5597031924945,2260.250374805953,2274.00244140625,19100
2025-04-28,2274.002366164635,2306.4179506499195,2270.073204408843,2278.913818359375,30000
2025-04-30,2269.0910093589728,2274.0024617601825,2229.7993901492937,2250.427490234375,53200
2025-05-01,2249.445049579327,2263.1971153846152,2232.7461125300483,2260.250244140625,35200
2025-05-02,2244.533671845394,2269.090933025322,2203.277473063116,2268.108642578125,84900
2025-05-07,2269.090857872596,2340.798058143029,2268.1085674579326,2336.868896484375,47700
2025-05-08,2323.116966504205,2335.886742641437,2248.462890625,2248.462890625,62400
2025-05-09,2258.285738106154,2286.77216107487,2237.6576387150144,2268.108642578125,31300
2025-05-12,2295.612867512327,2303.47119140625,2274.002476804038,2303.47119140625,24800
2025-05-13,2303.4711533435443,2314.276348519143,2275.967020169293,2312.311767578125,26400
2025-05-14,2308.3825496433137,2320.1700350031942,2276.9492553502982,2306.41796875,30800
2025-05-15,2307.400277904754,2327.046086997174,2276.9492738115027,2308.382568359375,17400
2025-05-16,2311.329478575192,2311.329478575192,2272.037859729885,2286.772216796875,18700
